frame,labelimageId,trackId,lineageId,parentTrackId,mergerLabelId,Convexity_0,Number_of_Defects_0,Mean_Defect_Displacement_0,Mean_Defect_Area_0,Variance_of_Defect_Area_0,Convex_Hull_Center_0,Convex_Hull_Center_1,Object_Center_0,Object_Center_1,Object_Area_0,Kurtosis_of_Intensity_0,Maximum_intensity_0,Mean_Intensity_0,Minimum_intensity_0,Principal_components_of_the_object_0,Principal_components_of_the_object_1,Principal_components_of_the_object_2,Principal_components_of_the_object_3,Radii_of_the_object_0,Radii_of_the_object_1,Skewness_of_Intensity_0,Total_Intensity_0,Variance_of_Intensity_0,Average_Branch_Length_0,Number_of_Branches_0,Diameter_0,Euclidean_Diameter_0,Number_of_Holes_0,Center_of_the_Skeleton_0,Center_of_the_Skeleton_1,Terminal_1_0,Terminal_1_1,Terminal_2_0,Terminal_2_1,Length_of_the_Skeleton_0,Bounding_Box_Maximum_0,Bounding_Box_Maximum_1,Bounding_Box_Minimum_0,Bounding_Box_Minimum_1,Size_in_pixels_0,Center_of_the_object_0,Center_of_the_object_1
107,2,10,10,0,0,0.593548,5,12.374639,63.000000,3071.500000,1098.000000,254.000000,1098.117432,253.519562,460.000000,-0.198369,52.000000,25.854347,13.000000,0.866077,0.499910,0.499910,-0.866077,7.455311,6.105756,0.711072,11893.000000,68.607048,12.312184,8,53.112698,12.806249,0,1104,251,1091.000000,256.000000,1083.000000,246.000000,98.497475,1113,266,1083,242,460.000000,1098,253
107,3,3,3,0,0,0.655870,5,22.156397,102.000000,24603.500000,1703.000000,421.500000,1708.768555,423.011322,972.000000,0.051130,63.000000,37.344650,7.000000,0.989183,-0.146689,-0.146689,-0.989183,13.911020,6.123705,-0.200346,36299.000000,103.674423,9.333939,28,65.041634,56.080299,0,1705,423,1731.000000,432.000000,1675.000000,429.000000,261.350281,1731,434,1675,409,972.000000,1708,423
107,4,13,13,0,0,0.695460,4,22.850836,120.750000,9200.916992,3018.000000,506.500000,3021.996338,506.473267,1103.000000,-0.424233,52.000000,31.974615,7.000000,0.999542,-0.030264,-0.030264,-0.999542,15.072590,6.189084,-0.145530,35268.000000,84.708328,9.561124,34,66.213203,61.392181,0,3019,507,3048.000000,496.000000,2988.000000,509.000000,325.078217,3048,519,2988,494,1103.000000,3021,506
107,5,12,12,0,0,0.698980,4,12.961921,44.250000,248.916672,1801.500000,743.000000,1801.445312,743.878357,411.000000,0.254233,28.000000,15.360097,7.000000,0.999407,0.034433,0.034433,-0.999407,6.447306,5.248818,0.663301,6313.000000,15.262057,7.483847,17,30.727922,27.892651,0,1801,744,1815.000000,741.000000,1788.000000,748.000000,127.225395,1815,753,1788,733,411.000000,1801,743
107,6,14,14,0,0,0.577828,4,13.041996,94.250000,5877.583496,2936.000000,906.000000,2934.098877,905.494202,516.000000,0.106555,31.000000,17.426357,5.000000,0.996592,-0.082490,-0.082490,-0.996592,13.167871,3.776779,0.045744,8992.000000,25.302715,25.692389,2,51.384777,40.112343,0,2936,906,2919.000000,897.000000,2959.000000,900.000000,51.384777,2959,915,2913,897,516.000000,2934,905
107,7,8,8,0,0,0.748988,5,21.074533,74.400002,11546.299805,1661.000000,1013.500000,1663.895508,1012.133362,1110.000000,-1.204176,65.000000,41.345043,17.000000,0.991418,0.130730,0.130730,-0.991418,15.143169,6.038602,0.052916,45893.000000,127.690857,10.304221,32,62.213203,55.578773,0,1662,1012,1689.000000,1021.000000,1634.000000,1013.000000,329.735077,1689,1026,1633,1001,1110.000000,1663,1012
107,8,9,9,0,0,0.722667,4,22.197689,104.000000,8556.000000,2138.500000,1164.000000,2142.535156,1163.959351,1084.000000,-0.925678,64.000000,40.256458,6.000000,0.999869,-0.016185,-0.016185,-0.999869,15.593340,5.838766,-0.313570,43638.000000,188.482193,10.390388,32,63.313709,52.952808,0,2139,1164,2161.000000,1152.000000,2109.000000,1162.000000,332.492432,2168,1176,2109,1152,1084.000000,2142,1163
108,1,2,2,0,0,0.627119,5,22.632267,127.599998,21779.300781,2646.000000,42.000000,2651.869629,41.029823,1073.000000,-0.636170,57.000000,36.583412,9.000000,0.993878,0.110481,0.110481,-0.993878,14.770955,6.414571,-0.396824,39254.000000,104.304550,9.233610,38,67.213203,45.122055,0,2649,41,2661.000000,28.000000,2617.000000,38.000000,350.877197,2675,56,2617,28,1073.000000,2651,41
108,2,10,10,0,0,0.726190,3,14.424471,76.666664,1180.333374,1120.000000,256.500000,1119.531128,256.352448,610.000000,-0.420691,57.000000,27.836065,13.000000,0.936223,0.351406,0.351406,-0.936223,9.117108,5.522074,0.717652,16980.000000,95.658371,8.098478,22,40.213203,36.400551,0,1119,256,1137.000000,258.000000,1103.000000,245.000000,178.166519,1137,268,1103,245,610.000000,1119,256
108,3,3,3,0,0,0.688961,4,20.958208,119.750000,22798.916016,1719.000000,419.500000,1723.742676,420.688019,1061.000000,-0.519063,64.000000,40.410934,10.000000,0.989317,-0.145783,-0.145783,-0.989317,13.915823,6.479119,-0.249807,42876.000000,121.712379,10.808025,31,62.870056,56.920998,0,1720,421,1746.000000,410.000000,1692.000000,428.000000,335.048767,1746,433,1692,406,1061.000000,1723,420
108,4,13,13,0,0,0.643229,4,20.427456,137.000000,12140.000000,3036.500000,504.500000,3038.390625,504.680176,988.000000,-0.635576,49.000000,30.703442,16.000000,0.992977,-0.118310,-0.118310,-0.992977,16.107399,5.366261,0.416841,30335.000000,51.378651,12.952350,16,71.284271,64.132675,0,3036,503,3068.000000,500.000000,3005.000000,512.000000,207.237595,3068,516,3005,493,988.000000,3038,504
108,5,12,12,0,0,0.583004,5,16.470270,84.400002,6358.799805,1789.500000,746.000000,1787.179688,745.333923,590.000000,1.235802,54.000000,25.723728,8.000000,0.976076,-0.217429,-0.217429,-0.976076,10.749136,4.976770,0.983972,15177.000000,75.047401,7.375670,29,49.213203,43.174065,0,1788,743,1769.000000,748.000000,1811.000000,738.000000,213.894440,1811,757,1768,735,590.000000,1787,745
108,6,14,14,0,0,0.535503,4,8.170224,39.250000,1726.916626,2958.500000,905.000000,2958.812256,905.872925,181.000000,-0.421525,30.000000,19.580111,13.000000,0.950927,0.309414,0.309414,-0.950927,6.975037,2.640353,0.675469,3544.000000,16.740820,4.768461,15,30.313709,24.186773,0,2957,907,2970.000000,904.000000,2946.000000,901.000000,71.526909,2971,911,2946,899,181.000000,2958,905
108,7,8,8,0,0,0.752542,4,22.094627,91.250000,10799.583008,1690.000000,1018.000000,1693.539673,1016.844116,1110.000000,-1.149876,65.000000,41.167568,15.000000,0.997280,0.073700,0.073700,-0.997280,15.538317,5.955252,-0.058358,45696.000000,145.434982,10.377106,29,63.384777,55.108982,0,1691,1017,1715.000000,1007.000000,1661.000000,1018.000000,300.936066,1719,1030,1661,1006,1110.000000,1693,1016
108,8,9,9,0,0,0.694872,4,22.005497,119.000000,11032.666992,2153.500000,1164.500000,2157.782227,1164.358887,1084.000000,-1.013859,63.000000,40.338562,8.000000,0.999516,0.031123,0.031123,-0.999516,15.304093,5.951423,-0.263407,43727.000000,180.179657,10.370724,31,63.556351,58.309521,0,2155,1165,2182.000000,1172.000000,2124.000000,1166.000000,321.492432,2183,1177,2124,1152,1084.000000,2157,1164
109,1,2,2,0,0,0.583333,5,22.597868,155.000000,38154.500000,2655.500000,43.500000,2662.195312,42.631336,1085.000000,-0.704942,57.000000,36.682026,10.000000,0.990655,0.136393,0.136393,-0.990655,15.222493,6.408249,-0.353675,39800.000000,103.116402,8.931366,38,69.384773,48.836460,0,2658,43,2673.000000,29.000000,2625.000000,38.000000,339.391907,2686,58,2625,29,1085.000000,2662,42
109,2,10,10,0,0,0.683559,4,14.036688,70.250000,3718.250000,1138.000000,257.500000,1138.627686,256.525543,607.000000,-0.482114,57.000000,28.485996,11.000000,0.974865,0.222797,0.222797,-0.974865,9.704958,5.357127,0.709571,17291.000000,100.467270,20.923183,3,43.284271,15.000000,0,1139,257,1122.000000,261.000000,1122.000000,246.000000,62.769554,1156,269,1120,246,607.000000,1138,256
109,3,3,3,0,0,0.654101,5,19.467285,104.599998,13436.299805,1736.500000,417.500000,1740.309448,417.828094,989.000000,-0.570126,65.000000,41.588474,9.000000,0.991757,-0.128136,-0.128136,-0.991757,13.758917,6.238332,-0.389364,41131.000000,144.608200,8.812129,37,61.213203,46.324940,0,1737,417,1755.000000,431.000000,1710.000000,420.000000,326.048767,1763,431,1710,404,989.000000,1740,417
109,4,13,13,0,0,0.579933,4,21.291321,157.000000,23143.333984,3066.000000,498.000000,3070.343750,499.602081,867.000000,-0.184038,48.000000,26.569780,10.000000,0.992502,-0.122229,-0.122229,-0.992502,16.318193,4.804309,0.516640,23036.000000,56.164391,27.151949,3,69.798988,64.000000,0,3066,501,3034.000000,500.000000,3098.000000,500.000000,81.455841,3098,509,3034,487,867.000000,3070,499
109,5,12,12,0,0,0.652143,4,19.901649,121.750000,16981.583984,1777.500000,746.000000,1775.655029,744.450134,913.000000,0.126913,59.000000,31.921139,7.000000,0.980000,-0.198995,-0.198995,-0.980000,14.031556,5.467687,0.540901,29144.000000,102.114265,9.432416,28,61.213203,56.089214,0,1778,742,1750.000000,749.000000,1805.000000,738.000000,264.107635,1805,758,1750,734,913.000000,1775,744
109,6,14,14,0,0,0.492754,5,10.615570,70.000000,7253.500000,2976.500000,898.000000,2975.173584,897.132324,340.000000,0.773428,39.000000,22.420588,15.000000,0.823426,0.567424,0.567424,-0.823426,7.991964,4.155612,1.037412,7623.000000,22.973106,15.528174,4,39.798988,32.649654,1,2974,900,2991.000000,907.000000,2962.000000,892.000000,76.769554,2991,909,2962,887,340.000000,2975,897
109,7,8,8,0,0,0.682850,4,22.762245,125.750000,16042.916992,1709.000000,1019.500000,1714.032349,1018.546631,1083.000000,-0.853362,65.000000,40.848568,7.000000,0.998489,0.054955,0.054955,-0.998489,15.364432,5.922945,-0.298336,44239.000000,186.278091,9.911835,32,64.142136,56.885849,0,1710,1018,1735.000000,1009.000000,1679.000000,1019.000000,317.178711,1739,1032,1679,1007,1083.000000,1714,1018
109,8,9,9,0,0,0.706179,4,22.569839,116.500000,11545.000000,2171.000000,1166.500000,2175.162598,1165.697266,1120.000000,-1.019813,63.000000,40.449108,9.000000,0.999702,0.024400,0.024400,-0.999702,15.676423,6.000784,-0.272597,45303.000000,170.118835,10.833749,29,63.384777,56.222771,0,2172,1166,2198.000000,1156.000000,2142.000000,1161.000000,314.178711,2201,1179,2141,1154,1120.000000,2175,1165
110,1,2,2,0,0,0.640382,5,22.944096,120.400002,33448.300781,2667.500000,47.000000,2673.144531,45.093285,1072.000000,-0.709931,58.000000,36.666977,10.000000,0.985625,0.168950,0.168950,-0.985625,15.634434,5.977287,-0.307239,39307.000000,102.285553,9.233366,37,68.627419,61.204575,0,2669,45,2698.000000,44.000000,2637.000000,39.000000,341.634552,2698,60,2637,34,1072.000000,2673,45
110,2,10,10,0,0,0.680556,4,13.301379,69.000000,3330.000000,1153.500000,254.500000,1153.682007,253.894562,588.000000,-0.271926,59.000000,27.588436,11.000000,0.971941,0.235223,0.235223,-0.971941,9.808270,4.972736,0.790480,16222.000000,110.497284,8.425484,20,41.798988,33.615471,0,1152,254,1171.000000,256.000000,1140.000000,243.000000,168.509674,1171,266,1136,243,588.000000,1153,253
110,3,3,3,0,0,0.605263,4,20.252333,146.250000,21380.250000,1747.000000,413.500000,1752.065796,414.363434,897.000000,-0.504197,64.000000,40.498329,7.000000,0.991788,-0.127889,-0.127889,-0.991788,14.047240,5.498775,-0.386491,36327.000000,165.483002,9.339349,35,60.485283,46.690472,0,1748,414,1765.000000,426.000000,1719.000000,418.000000,326.877197,1775,426,1719,401,897.000000,1752,414
110,4,13,13,0,0,0.557028,4,19.663561,192.250000,36406.250000,3075.500000,499.500000,3076.846924,500.797302,967.000000,-0.543298,49.000000,27.833506,7.000000,0.968334,-0.249660,-0.249660,-0.968334,16.208542,5.121528,0.159598,26915.000000,72.422127,27.589851,3,68.870056,61.660358,0,3076,503,3045.000000,509.000000,3106.000000,500.000000,82.769554,3106,513,3045,486,967.000000,3076,500
110,5,12,12,0,0,0.656250,4,21.780508,137.500000,26158.333984,1767.500000,746.000000,1765.079102,744.390503,1050.000000,-0.381860,60.000000,34.010475,7.000000,0.987161,-0.159731,-0.159731,-0.987161,16.157097,5.517590,0.297873,35711.000000,120.581795,9.090426,29,69.455841,61.660358,0,1768,742,1738.000000,745.000000,1799.000000,736.000000,263.622375,1799,758,1736,734,1050.000000,1765,744
110,6,14,14,0,0,0.493534,4,15.214637,176.250000,30824.916016,3002.500000,900.000000,3004.145508,900.320251,687.000000,-0.088949,41.000000,23.784571,9.000000,0.924803,0.380446,0.380446,-0.924803,12.916925,4.767541,0.410771,16340.000000,38.055481,27.435028,2,54.870056,44.271889,0,3002,899,3025.000000,900.000000,2983.000000,886.000000,54.870056,3026,914,2979,886,687.000000,3004,900
110,7,8,8,0,0,0.704244,5,20.942442,89.199997,10839.700195,1719.500000,1019.500000,1723.457642,1018.887939,1062.000000,-0.665185,65.000000,40.470810,6.000000,0.999329,0.036640,0.036640,-0.999329,15.160148,5.906501,-0.436410,42980.000000,205.292465,10.100238,30,62.970562,44.721359,0,1720,1019,1735.000000,1007.000000,1691.000000,1015.000000,303.007141,1748,1032,1691,1007,1062.000000,1723,1018
110,8,9,9,0,0,0.716667,4,22.319302,110.500000,10797.666992,2188.500000,1166.500000,2192.807617,1166.025024,1118.000000,-1.065992,65.000000,40.452595,9.000000,0.999848,0.017430,0.017430,-0.999848,15.489818,6.046645,-0.249386,45226.000000,177.009827,10.486431,30,62.727921,59.076221,0,2189,1166,2218.000000,1172.000000,2159.000000,1169.000000,314.592926,2218,1179,2159,1154,1118.000000,2192,1166
111,1,2,2,0,0,0.612723,5,22.948105,138.800003,37267.199219,2681.500000,47.500000,2688.228516,46.182148,1098.000000,-0.811180,56.000000,36.925320,11.000000,0.991313,0.131525,0.131525,-0.991313,15.985011,6.137138,-0.281364,40544.000000,93.611908,9.259483,39,71.041634,58.420887,0,2683,46,2708.000000,34.000000,2650.000000,41.000000,361.119843,2713,61,2650,34,1098.000000,2688,46
111,2,10,10,0,0,0.830556,4,15.509124,30.500000,981.666687,1165.500000,251.500000,1166.327759,250.812714,598.000000,-0.168866,54.000000,26.021740,9.000000,0.993146,0.116882,0.116882,-0.993146,9.503173,5.282841,0.804734,15561.000000,104.064743,7.768377,20,43.384777,32.202484,0,1165,248,1179.000000,243.000000,1150.000000,257.000000,155.367538,1183,261,1148,242,598.000000,1166,250
111,3,3,3,0,0,0.652273,5,20.193203,91.800003,17780.199219,1754.000000,410.500000,1758.580688,411.950073,861.000000,-0.453068,65.000000,40.085945,6.000000,0.985870,-0.167513,-0.167513,-0.985870,13.946637,5.301427,-0.387145,34514.000000,179.611664,9.136134,33,59.798988,54.037025,0,1754,412,1727.000000,418.000000,1781.000000,416.000000,301.492432,1781,422,1727,399,861.000000,1758,411
111,4,13,13,0,0,0.589950,4,19.493338,165.250000,23652.250000,3060.000000,512.500000,3059.385986,507.949524,951.000000,-1.073716,51.000000,29.431126,9.000000,-0.124002,-0.992282,0.992282,-0.124002,12.694447,6.570996,0.128657,27989.000000,98.686897,9.665923,30,58.798988,47.885281,0,3060,512,3052.000000,538.000000,3075.000000,496.000000,289.977692,3075,538,3045,487,951.000000,3059,507
111,5,12,12,0,0,0.642462,4,22.223467,145.250000,19190.916016,1755.000000,746.000000,1752.560303,744.412842,1044.000000,-0.357297,60.000000,34.305557,7.000000,0.988825,-0.149081,-0.149081,-0.988825,16.356581,5.435522,0.255783,35815.000000,119.018707,10.083939,28,69.384773,64.195015,0,1754,742,1723.000000,750.000000,1787.000000,745.000000,282.350281,1787,758,1723,734,1044.000000,1752,744
111,6,14,14,0,0,0.520129,3,15.287896,198.666672,20606.333984,3012.500000,902.000000,3014.958252,901.337463,646.000000,0.461648,45.000000,22.233746,6.000000,0.935942,0.352154,0.352154,-0.935942,11.849781,4.838366,0.461861,14363.000000,49.909760,8.259899,24,52.455845,45.354160,0,3012,899,3034.000000,900.000000,2990.000000,889.000000,198.237595,3035,915,2990,889,646.000000,3014,901
111,7,8,8,0,0,0.691656,4,21.417841,118.250000,11766.916992,1724.000000,1019.500000,1728.209229,1018.758728,1061.000000,-0.658112,66.000000,40.568333,5.000000,0.999999,-0.001664,-0.001664,-0.999999,15.209195,5.874244,-0.453809,43043.000000,209.557297,10.294519,30,62.142136,53.851646,0,1725,1019,1747.000000,1007.000000,1695.000000,1021.000000,308.835571,1753,1032,1695,1007,1061.000000,1728,1018
111,8,9,9,0,0,0.694139,5,23.197044,100.199997,13502.700195,2206.000000,1167.500000,2210.716797,1166.854858,1137.000000,-1.082636,64.000000,40.484608,9.000000,0.999375,0.035343,0.035343,-0.999375,16.038586,5.965767,-0.264196,46031.000000,168.517136,10.302000,32,65.727921,62.201286,0,2207,1167,2237.000000,1173.000000,2175.000000,1168.000000,329.664001,2237,1180,2175,1155,1137.000000,2210,1166
112,1,2,2,0,0,0.645562,5,24.375750,119.800003,27998.699219,2707.000000,49.500000,2713.347412,47.939507,1091.000000,-0.670802,55.000000,36.780018,10.000000,0.994471,0.105013,0.105013,-0.994471,16.199766,5.886924,-0.337331,40127.000000,99.768288,9.248707,40,71.041634,62.201286,0,2708,47,2737.000000,39.000000,2675.000000,44.000000,369.948273,2739,62,2675,37,1091.000000,2713,47
112,2,10,10,0,0,0.638889,7,10.416021,27.857143,2674.809570,1184.500000,247.000000,1182.020264,246.666672,345.000000,0.567841,46.000000,21.759420,7.000000,-0.152056,-0.988372,0.988372,-0.152056,7.440735,4.300575,0.690548,7507.000000,60.721832,18.778175,2,37.556351,12.649111,1,1182,244,1190.000000,254.000000,1194.000000,242.000000,43.384777,1194,260,1175,234,345.000000,1182,246
112,3,3,3,0,0,0.635556,4,18.981739,123.000000,25812.666016,1759.500000,408.000000,1763.414917,409.824005,858.000000,-0.385156,66.000000,40.095570,6.000000,0.978159,-0.207856,-0.207856,-0.978159,13.945713,5.289782,-0.411788,34402.000000,180.697159,9.289803,33,59.627419,53.150730,0,1760,410,1733.000000,417.000000,1786.000000,413.000000,306.563507,1786,420,1733,396,858.000000,1763,409
112,4,13,13,0,0,0.636364,4,18.001850,116.000000,16197.333008,3059.000000,508.500000,3060.889160,505.347290,812.000000,-0.987419,50.000000,27.199507,7.000000,0.280780,-0.959772,0.959772,0.280780,11.001138,6.240833,0.303002,22086.000000,101.201576,10.439283,26,50.970562,42.544094,0,3061,506,3066.000000,530.000000,3045.000000,493.000000,271.421356,3073,530,3045,487,812.000000,3060,505
112,5,12,12,0,0,0.613889,4,25.402264,139.000000,4592.666504,1724.500000,743.500000,1721.951416,743.837097,884.000000,-0.477071,57.000000,33.639141,18.000000,0.999831,-0.018375,-0.018375,-0.999831,16.572975,4.620794,0.458502,29737.000000,61.296249,16.247267,9,76.384773,71.007042,0,1724,743,1689.000000,747.000000,1760.000000,746.000000,146.225403,1760,753,1689,734,884.000000,1721,743
112,6,14,14,0,0,0.724444,5,11.355899,24.799999,466.700012,3023.000000,904.500000,3021.754639,904.760742,326.000000,0.847050,38.000000,16.855827,5.000000,0.994295,0.106667,0.106667,-0.994295,6.143509,4.289230,0.341368,5495.000000,26.939337,7.435116,17,26.071068,24.515301,0,3022,905,3035.000000,905.000000,3011.000000,900.000000,126.396973,3035,913,3011,896,326.000000,3021,904
112,7,8,8,0,0,0.700782,4,21.444221,114.750000,9358.916992,1730.000000,1017.500000,1733.583252,1017.938599,1075.000000,-0.665130,68.000000,40.682789,5.000000,0.999435,-0.033609,-0.033609,-0.999435,15.131005,5.945714,-0.456579,43734.000000,212.828674,10.100632,33,60.727921,53.851646,0,1731,1018,1753.000000,1006.000000,1701.000000,1020.000000,333.320862,1759,1030,1701,1005,1075.000000,1733,1017
112,8,9,9,0,0,0.667245,5,23.253958,115.000000,16452.500000,2236.500000,1166.000000,2241.619141,1166.090210,1153.000000,-1.043328,64.000000,40.484821,7.000000,0.999671,-0.025633,-0.025633,-0.999671,16.189228,6.012523,-0.286459,46679.000000,168.535980,9.981134,36,66.970566,60.876926,0,2237,1166,2264.000000,1155.000000,2205.000000,1170.000000,359.320862,2268,1179,2205,1153,1153.000000,2241,1166
113,1,2,2,0,0,0.628490,5,23.149343,130.399994,28773.800781,2720.000000,49.000000,2726.361816,48.020851,1103.000000,-0.697221,57.000000,36.794197,10.000000,0.995963,0.089768,0.089768,-0.995963,16.381582,5.895915,-0.342693,40584.000000,101.581398,9.060334,42,69.798988,62.289646,0,2722,48,2750.000000,39.000000,2688.000000,45.000000,380.534058,2752,62,2688,36,1103.000000,2726,48
113,2,10,10,0,0,0.601399,4,9.302634,57.000000,2798.666748,1198.500000,244.500000,1197.630859,243.816864,344.000000,-0.026566,46.000000,23.270350,11.000000,-0.102169,-0.994767,0.994767,-0.102169,7.532747,4.946879,0.865541,8005.000000,71.139122,20.232828,3,49.627419,6.082763,0,1196,241,1208.000000,247.000000,1209.000000,241.000000,60.698486,1209,257,1188,232,344.000000,1197,243
113,3,3,3,0,0,0.642222,5,19.032953,96.599998,22188.300781,1760.500000,407.000000,1764.303345,408.929657,867.000000,-0.353973,67.000000,40.265282,6.000000,0.979726,-0.200341,-0.200341,-0.979726,13.924029,5.342176,-0.431902,34910.000000,181.373688,9.051031,34,59.213203,53.758720,0,1760,409,1734.000000,417.000000,1787.000000,408.000000,307.735077,1787,419,1734,395,867.000000,1764,408
113,4,13,13,0,0,0.653747,4,17.403355,100.500000,13693.666992,3059.000000,507.000000,3061.110596,504.343872,759.000000,-0.987676,47.000000,25.674572,7.000000,0.254896,-0.966968,0.966968,0.254896,10.874101,5.894906,0.341232,19487.000000,102.649040,9.250255,28,48.798988,33.120991,0,3062,505,3062.000000,527.000000,3046.000000,498.000000,259.007141,3072,528,3046,486,759.000000,3061,504
113,5,12,12,0,0,0.594118,4,18.048738,103.500000,7029.666504,1689.500000,744.000000,1685.635254,744.816833,606.000000,0.074999,53.000000,26.889439,12.000000,0.999993,-0.003794,-0.003794,-0.999993,15.456549,3.780423,0.612924,16295.000000,59.388767,26.761423,3,65.213203,59.008472,0,1689,747,1660.000000,745.000000,1719.000000,746.000000,80.284271,1719,752,1660,736,606.000000,1685,744
113,6,14,14,0,0,0.742647,4,11.074383,26.250000,160.250000,3027.500000,905.000000,3026.673340,904.953796,303.000000,-0.181737,23.000000,14.811881,6.000000,0.987352,0.158540,0.158540,-0.987352,5.910846,4.139388,-0.053271,4488.000000,10.964611,7.051897,17,26.313709,22.203604,0,3027,905,3039.000000,903.000000,3017.000000,900.000000,119.882248,3039,913,3016,897,303.000000,3026,904
